year,subject,number,question,pass,dis
115,社會,32,32.一位檢察官在法庭陳述意見時提到：「本次的違法事件，就是臺灣人意圖謀反，目的是從帝國手中奪取臺灣。帝國目前對臺灣的統治，實在過於優厚，而臺灣人不知感恩，竟然要求設置臺灣議會。臺灣人如果反對現行統治方針，不願做日本國民，那就離開臺灣吧。」上述「統治方針」應是下列何者？(A)實施軍事戒嚴(B)終止動員戡亂(C)貫徹民族自決(D)推行內地延長,0.68,0.65
115,社會,33,33.以下是中國某時期重要人才選用方式的敘述：「脫穎而出者由皇帝親授官職，經過十餘年的歷練，就有機會執掌國政。當時人為此曾評論道：『就算是今日帶領數十萬大軍伐遼，從契丹人手中奪回燕雲十六州，其榮耀都比不上呢！』」上文「脫穎而出」的方式，最可能為下列何者？(A)通過科舉考試入仕(B)向天朝納貢受冊封(C)奉旨前往德國留學(D)依九品官人法獲評上品,0.64,0.45
115,社會,34,34.圖(十)是某博物館所展出的文物。根據圖中內容判斷，此文物最可能於何時何地製作？(A)西元前六世紀的西亞地區(B)西元前一世紀的南歐地區(C)西元九世紀的西歐地區(D)西元十四世紀的中南美洲地區圖(十),0.47,0.34
115,社會,35,35.老師在課堂上講解權力分立的概念，說明如何透過分權制衡的機制，以避免政府濫權或侵害人民的權利，這種政府體制運作的原則，廣為多數民主國家所採用。下列何者的互動關係符合上述概念？(A)總統任命執政黨的黨員擔任行政院院長(B)縣長推動觀光活動以籌措地方政府財源(C)行政院對於窒礙難行的法案提出覆議(D)民眾為表達對政策不滿上街遊行抗議,0.69,0.58
115,社會,36,36.臺北市為維護選舉時的市容景觀和秩序，制定《臺北市競選廣告物管理自治條例》，透過地方法規限制競選廣告的設置，違規者將被處以罰鍰，並限期移除廣告。但有人認為該法規的規範不夠明確，參選者仍可以形象廣告的方式刊登廣告，以致許多民眾覺得競選廣告並沒有減少，希望相關單位能予以修正。關於上述法規的敘述，下列何者最適當？(A)臺北市採行正向誘因，處理競選廣告違規問題(B)該條例若需修正，應由立法院依照規定三讀通過(C)違規受罰者若不服處分，可提起訴願進行權利救濟(D)政府透過刑事處罰手段，預防選舉期間發生犯罪行為,0.56,0.55
115,社會,37,37.甲團體常透過統計數據評鑑某中央政府機關的公職人表(五)員，並在社群媒體上公布報告，表(五)為其中一位公職各項會議91.7%人員的統計數據。有民眾認為這些數據僅能呈現工作平均出席率量，無法看出工作品質，因此留言建議可以增列其他法律修正案12件評鑑項目。根據上述內容判斷，增列下列哪一項目最的提案件數有助於評鑑此種公職人員的表現？預算審查80.3%(A)對不當施政的糾正案件數參與率(B)各類訴訟案件的審理進度(C)公共工程預算的編列金額(D)對各部會首長的質詢內容,0.53,0.64
115,社會,38,38.有環保團體推出「掃了再買」APP，民眾只要使用這個APP掃描商品條碼，就能看到商品製造商有沒有因違反環保法規遭罰的紀錄。該團體希望藉此能提供消費者更充足的資訊，幫助他們在購物時判斷是否要購買，甚至改變原先的選擇，並期許生產者為其生產行為負起責任，而優良企業也能獲得消費者肯定。關於上述環保團體推出的手機APP，下列敘述何者最適當？(A)有助於增加消費者的購物支出(B)呈現出法律變革影響科技發展(C)揭露各企業曾經發生的民事紛爭(D)藉由影響個人偏好改變消費行為,0.56,0.46
115,社會,39,39.「官軍從鹿港登陸以後，很快就摧破賊巢、痛殲匪眾。只是現在『逆首』竄入內山，而內山情勢複雜，因此搜捕的工作必須加快。昨日又有官員建議，為了紀念這次事件，除了將諸羅改名嘉義外，臺灣二字也應該一併改名。我認為這就是放著修建城池、增設兵卒的正經事不管，只留心在沒用的地方，以後不許再提臺灣改名的事。」文中「逆首」最可能是下列何者？(A)朱一貴(B)林爽文(C)余清芳(D)莫那魯道,0.53,0.43
115,社會,40,40.某研究案根據1750至1850年代各國船隻的航海日誌，將航行軌跡繪製成圖(十一)。儘管船隻可能前往世界各地，但仍以各國殖民地或勢力範圍為主要目的地，例如圖中法國船隻，軌跡主要集中於北美和西印度群島的法國殖民地。圖中「甲」、「乙」最可能是下列何者？(A)甲：英國、乙：荷蘭(B)甲：荷蘭、乙：西班牙(C)甲：葡萄牙、乙：英國(D)甲：西班牙、乙：葡萄牙,0.52,0.6
115,社會,41,41.甲國進口商小莫固定在每星期一、四，以日期受訪內容相同乙幣價格，從乙國進口相同數量的某就匯率來說，6月初至6月8日商品至國內販售，並在交易當天將甲幣今，每次花費的成本一星期一兌換為乙幣完成付款，表(六)是他在2020次比一次低。年6月8日及6月22日的受訪內容。根據表就匯率來說，今天所花6月22日中內容判斷，下列何者最可能是該年6月費的成本是6月至今各星期一時，每一甲幣兌換乙幣的匯率變化？次中最高的。(A)(B)(C)(D),0.42,0.47
115,社會,42,42.「2023年4月15日，北非的蘇丹爆發內戰，民間武裝集團突襲機場，衝突很快就從機場延燒到首都喀土穆，現今戰事已延燒到蘇丹全境，各國也開始撤離境內的外交人員及公民。」根據圖(十二)中的資訊判斷，上述內戰爆發的影響最可能是下列何者？(A)若內戰惡化，難民將會大量湧入鄰國肯亞(B)蘇丹港若遭封鎖，將阻斷波斯灣的石油輸出(C)南部橄欖園若遭破壞，將使全球橄欖油價格飆升(D)若喀土穆被占領且鄰近大河遭控制，將影響埃及用水,0.44,0.55
115,社會,43,"43.我國在2007年修正了《民法》中關於子女姓氏的規表(七)定，將原本子女從父姓的原則，修改為父母應以書出生登記約定面方式，約定子女從父姓或從母姓。表(七)是2012至年分總人數從母姓2018年關於新生兒約定從母姓的統計數據。根據表(人)比例(%)中資料判斷，對於修法後新生兒姓氏的變化，下列2012229,7601.5何種說法最合理？2013199,1131.6(A)新生兒約定從母姓的比例顯示性別歧視日趨嚴重2014210,3831.8(B)選擇新生兒姓氏時仍會受到其他社會規範的影響2015213,5981.9(C)法律變遷促使多數人改變新生兒姓氏的選擇結果2016208,4402.1(D)基於傳宗接代需求約定從母姓的新生兒多為男嬰",0.47,0.44
115,社會,44,44.依據上文，建物設置「五腳基」的目的，最可能為下列何者？(A)防止蚊蟲及毒蛇的侵擾(B)因應冬季道路積雪行走不便(C)躲避強風發生時產生的沙塵暴(D)避免溼熱氣候下強烈日晒及雨淋,0.87,0.41
115,社會,45,45.上文中提及的洋樓，最主要分布於下列中國的哪一地區？(A)西部的高山地區(B)北部的平原地區(C)東南部沿海地區(D)西北部綠洲地帶,0.62,0.47
115,社會,46,46.根據圖(十四)中內容判斷，阿華廣傳訊息所達成的效果，最可能是下列何者？(A)透過社群網路影響公共意見(B)善用大眾媒體爭取婚姻自由(C)利用網路科技提供醫學新知(D)成立民間團體推動法律變革,0.84,0.33
115,社會,47,47.根據表(八)與表(九)的資訊判斷，關於圖(十四)中阿華所傳遞的訊息，下列何項解讀最適當？(A)內容符合事實，因我國通過修法之後導致累積感染者人數增加(B)內容符合事實，因我國的愛滋病毒盛行率比東南亞鄰近國家高(C)內容與事實不符，因我國統計數據顯示新增感染者人數逐年減少(D)內容與事實不符，因我國的愛滋病毒盛行率比歐、美先進國家低,0.8,0.51
115,社會,48,48.根據文中小明檢視網路訊息的過程判斷，顯示下列何者的重要性？(A)對於跨越國界傳播的疾病，世界各國應共同合作防堵疫情(B)對於各種媒體傳播的資訊，閱聽大眾應具備媒體識讀能力(C)對於行政機關推動的政策，政府施政應秉持性別平等立場(D)對於網路串流平臺的作品，使用者應避免侵害智慧財產權,0.88,0.49
115,社會,49,"49.上文中所述最適合製糖的作物，其主要生長環境最可能為下列何者？(A)年雨量小於500mm(B)最冷月均溫10°C以下(C)海拔1,000公尺以上的山坡地(D)南緯25度到北緯25度之間的地區",0.71,0.53
115,社會,50,50.上文廠歌歌詞的創作背景及圖(十六)描繪的情景，與下列臺灣哪一產業發展階段的特色最相符？(A)外銷食品加工產品扶植國內輕工業(B)設立加工出口區吸引大量外商投資(C)因應石油危機推動交通、能源等基礎建設(D)持續推動農業轉型升級並發展高科技產業,0.5,0.44
115,社會,51,51.上文提及糖廠的多元化發展，其最主要的目的為下列何者？(A)降低生產的運輸成本(B)減少粗糖的關稅成本(C)提高產業的附加價值(D)增加甘蔗的種植面積,0.86,0.47
115,社會,52,52.上述中國商人家族所經營的事業，最可能為下列何者？(A)調查戶口作為掌握稅收依據(B)投資鐵路興築與煤鐵礦開採(C)承辦國營企業，推行大躍進(D)設置市舶司，造船往來西洋,0.53,0.6
115,社會,53,53.文中「航空公路建設獎券」的發行，最可能與下列何者有關？(A)改革開放在沿海設經濟特區(B)北伐結束後十年建設的展開(C)庚子後新政推動的改革項目(D)因應能源危機推行十大建設,0.56,0.6
115,社會,54,54.上文中國人得以自由使用租界內體育場館，最可能與下列何者有關？(A)甲午戰爭結束，中國對日本割地賠款(B)一次大戰爆發，日本占領德國租借地(C)日俄戰爭結束，日本驅逐俄羅斯勢力(D)太平洋戰爭爆發，日本向同盟國宣戰,0.45,0.56
